feature,importance
206553_at,4.2141437452861815e-09
206554_x_at,0.0
206555_s_at,0.0
206556_at,0.0
206557_at,0.0
206558_at,0.0
206559_x_at,0.0
206560_s_at,3.831152529839883e-05
206561_s_at,3.856678072855667e-12
206562_s_at,0.0
206563_s_at,0.0
206564_at,0.0
206565_x_at,0.0
206566_at,8.93812173372756e-05
206567_s_at,9.06080117929243e-06
206568_at,0.0
206569_at,0.0
206570_s_at,0.0
206571_s_at,0.0
206572_x_at,0.0
206573_at,1.4892586777362575e-09
206574_s_at,0.0
206575_at,2.5437281089684674e-07
206576_s_at,0.0
206577_at,0.0
206578_at,0.0
206579_at,0.0
206580_s_at,0.0
206581_at,0.0
206582_s_at,0.0
206583_at,0.0
206584_at,2.6164835185515088e-08
206585_at,9.484974034345101e-06
206586_at,0.0
206587_at,0.0
206588_at,0.0
206589_at,0.0
206590_x_at,0.0012417257771010488
206591_at,9.607659127347166e-11
206592_s_at,1.208101848844617e-06
206593_s_at,0.0001025000344717525
206594_at,0.0011238546131577133
206595_at,0.0
206596_s_at,0.0
206597_at,0.0003771021370808876
206598_at,0.0
206599_at,0.0
206600_s_at,0.0
206601_s_at,2.5514855240330536e-09
206602_s_at,0.0
206603_at,0.0
206604_at,3.6036542121314876e-10
206605_at,0.0
206606_at,0.0
206607_at,0.0
206608_s_at,0.0
206609_at,0.0
206610_s_at,0.0
206611_at,0.0
206612_at,0.0
206613_s_at,4.175560856788231e-08
206614_at,2.1205742158993219e-07
206615_s_at,0.0
206616_s_at,0.0
206617_s_at,1.0113562860613311e-07
206618_at,0.0
206619_at,7.768214752596476e-06
206620_at,0.000371048439141528
206621_s_at,0.0
206622_at,0.0
206623_at,7.73861459459445e-07
206624_at,0.0
206625_at,0.0
206626_x_at,0.0
206627_s_at,0.0
206628_at,0.0
206629_at,0.0
206630_at,0.0
206631_at,1.2584292344537279e-06
206632_s_at,0.0
206633_at,7.469213126038424e-08
206634_at,7.732504159959415e-08
206635_at,0.0
206636_at,0.0
206637_at,1.6417842066992178e-06
206638_at,0.0
206639_x_at,4.365254882118091e-06
206640_x_at,0.0
206641_at,0.0
206642_at,0.0
206643_at,0.0
206644_at,0.0
206645_s_at,0.0
206646_at,0.0
206647_at,0.0
206648_at,8.007828292862768e-05
206649_s_at,0.0
206650_at,0.0
206651_s_at,4.714987794690843e-09
206652_at,0.0
206653_at,0.0
206654_s_at,1.8368104482969014e-10
206655_s_at,3.9689649568663436e-06
206656_s_at,4.5509858390071074e-05
206657_s_at,1.830162658608018e-07
206658_at,1.9082475478370724e-05
206659_at,0.0
206660_at,0.0
206661_at,0.0
206662_at,4.2468700396445337e-07
206663_at,9.612904966304897e-07
206664_at,0.0
206665_s_at,0.0
206666_at,0.0
206667_s_at,0.0
206668_s_at,0.0
206669_at,0.0
206670_s_at,0.0
206671_at,0.0
206672_at,0.0
206673_at,4.511185374030092e-06
206674_at,0.0
206675_s_at,0.0
206676_at,3.687181349265789e-06
206677_at,6.798380081821655e-07
206678_at,0.0
206679_at,0.0
206680_at,0.0
206681_x_at,2.8984727270702878e-09
206682_at,0.0
206683_at,0.0
206684_s_at,0.0
206685_at,0.0
206686_at,4.0165208139526843e-07
206687_s_at,0.0
206688_s_at,3.48918681749506e-08
206689_x_at,0.00019546316362005142
206690_at,0.0
206691_s_at,0.0
206692_at,3.5623350193188945e-07
206693_at,3.4208658727215056e-05
206694_at,8.133344084733916e-06
206695_x_at,0.0
206696_at,0.0
206697_s_at,0.0
206698_at,1.9872938225088318e-07
206699_x_at,0.0
206700_s_at,0.0
206701_x_at,2.8729644972999442e-05
206702_at,0.0
206703_at,0.0
206704_at,0.0
206705_at,0.0
206706_at,0.0
206707_x_at,0.0
206708_at,0.0
206709_x_at,0.0
206710_s_at,0.0
206711_at,0.0
206712_at,2.864063942591892e-06
206713_at,0.0
206714_at,0.0
206715_at,3.961358995994863e-08
206716_at,0.0
206717_at,0.0
206718_at,0.0
206719_at,3.7239081151142727e-06
206720_at,0.0
206721_at,0.0
206722_s_at,0.0
206723_s_at,0.0
206724_at,4.2015848329109515e-06
206725_x_at,5.421042384717435e-08
206726_at,0.0
206727_at,0.0
206728_at,0.0
206729_at,0.0
206730_at,0.0
206731_at,0.0
206732_at,2.920937927423251e-08
206733_at,0.0
206734_at,0.0
206735_at,0.0
206736_x_at,0.0
206737_at,4.6822332993028766e-06
206738_at,0.0
206739_at,0.0
206740_x_at,0.0
206741_at,0.0
206742_at,0.0
206743_s_at,0.0
206744_s_at,7.933185080369667e-09
206745_at,0.0
206746_at,0.0
206747_at,0.0
206748_s_at,0.0
206749_at,0.0
206750_at,0.00017816492965023084
206751_s_at,0.0
206752_s_at,0.0
206753_at,0.0
206754_s_at,0.0
206755_at,0.0
206756_at,0.0
206757_at,0.0
206758_at,0.0006164958765595244
206759_at,0.0
206760_s_at,0.0
206761_at,0.0
206762_at,0.0
206763_at,0.0
206764_x_at,0.0
206765_at,4.275183464302357e-09
206766_at,0.0
206767_at,0.0
206768_at,0.0
206769_at,3.128683677068647e-07
206770_s_at,0.0
206771_at,0.0
206772_at,0.0
206773_at,4.955922510811462e-07
206774_at,0.0
206775_at,0.0
206776_x_at,0.0006083903256474324
206777_s_at,0.0
206778_at,6.902143855121627e-10
206779_s_at,0.0
206780_at,0.0
206781_at,0.0
206782_s_at,2.2488168003708497e-07
206783_at,0.0
206784_at,0.0
206785_s_at,5.872951469952202e-07
206786_at,0.0
206787_at,0.0
206788_s_at,0.0
206789_s_at,0.0
206790_s_at,2.7011010433061973e-09
206791_s_at,0.0
206792_x_at,2.4296054251616896e-08
206793_at,0.0
206794_at,0.0
206795_at,0.0
206796_at,0.0
206797_at,0.0
206798_x_at,0.0
206799_at,0.0
206800_at,2.3667710796673438e-08
206801_at,0.0
206802_at,0.0
206803_at,0.0
206804_at,0.0
206805_at,0.0
206806_at,0.0
206807_s_at,4.942942106545626e-07
206808_at,0.00027656624370813257
206809_s_at,1.5324566260389101e-07
206810_at,4.6002667359981824e-08
206811_at,0.0
206812_at,0.0
206813_at,0.0
206814_at,0.0
206815_at,0.0
206816_s_at,0.0
206817_x_at,0.0
206818_s_at,7.419571383978039e-07
206819_at,0.0
206820_at,0.0
206821_x_at,0.0
206822_s_at,0.0
206823_at,0.0
206824_at,1.935249765770479e-07
206825_at,0.0
206826_at,0.0
206827_s_at,0.0
206828_at,0.0
206829_x_at,6.039982887481632e-07
206830_at,0.0
206831_s_at,0.0
206832_s_at,0.0
206833_s_at,5.0372609871859514e-05
206834_at,9.0720301612483e-11
206835_at,0.0
206836_at,0.0
206837_at,2.0458562314877016e-06
206838_at,0.0
206839_at,0.0
206840_at,0.0
206841_at,0.0
206842_at,0.0
206843_at,0.0
206844_at,0.0
206845_s_at,0.0
206846_s_at,3.2761726552577786e-07
206847_s_at,0.0
206848_at,0.0
206849_at,0.0
206850_at,1.1727614415641073e-07
206851_at,2.9446925685877844e-05
206852_at,4.247748866820112e-08
206853_s_at,0.0
206854_s_at,0.0
206855_s_at,0.0
206856_at,0.0
206857_s_at,0.0
206858_s_at,0.0
206859_s_at,1.359532108760141e-07
206860_s_at,0.0
206861_s_at,0.0
206862_at,0.0
206863_x_at,0.0
206864_s_at,0.0
206865_at,0.0
206866_at,1.877179893884689e-06
206867_at,3.6932208726270576e-08
206868_at,0.0
206869_at,0.0
206870_at,0.0
206871_at,9.45767100556281e-06
206872_at,0.0
206873_at,0.0
206874_s_at,0.0
206875_s_at,0.0
206876_at,0.0
206877_at,0.0
206878_at,0.0
206879_s_at,4.31073146801065e-08
206880_at,0.0
206881_s_at,0.0
206882_at,0.0
206883_x_at,0.0
206884_s_at,0.0
206885_x_at,0.0
206886_x_at,0.0
206887_at,1.3796013872008112e-05
206888_s_at,0.0003751606548205702
206889_at,0.0
206890_at,0.0
206891_at,0.0
206892_at,0.0
206893_at,1.7778306618540143e-06
206894_at,0.0
206895_at,0.0
206896_s_at,9.175801285296226e-05
206897_at,0.0
206898_at,5.755123956948082e-08
206899_at,0.0
206900_x_at,0.0
206901_at,0.0
206902_s_at,0.0
206903_at,0.0
206904_at,0.0
206905_s_at,0.0
206906_at,7.531602592059802e-06
206907_at,0.0
206908_s_at,0.0
206909_at,3.176164611302882e-09
206910_x_at,0.0
206911_at,0.0
206912_at,0.0
206913_at,4.1288284186688276e-05
206914_at,0.0
206915_at,0.0
206916_x_at,2.3188710041563495e-07
206917_at,0.0
206918_s_at,0.0
206919_at,9.885946091073042e-05
206920_s_at,0.0
206921_at,0.0
206922_at,0.0
206923_at,0.0
206924_at,0.0
206925_at,0.0
206926_s_at,0.0
206927_s_at,1.4356909462437856e-09
206928_at,4.186696797132704e-05
206929_s_at,0.0
206930_at,0.0
206931_at,5.640091434579532e-09
206932_at,0.0
206933_s_at,0.0
206934_at,0.0
206935_at,0.0
206936_x_at,0.0
206937_at,0.0
206938_at,9.809417114262532e-09
206939_at,0.0
206940_s_at,0.0
206941_x_at,2.4884161223059703e-06
206942_s_at,0.0
206943_at,0.0
206944_at,0.0
206945_at,0.0
206946_at,0.0
206947_at,0.0
206948_at,0.0
206949_s_at,0.0
206950_at,0.0
206951_at,5.724965713006468e-07
206952_at,0.0
206953_s_at,0.0
206954_at,0.0
206955_at,0.0
206956_at,0.00010148106507589668
206957_at,0.0
206958_s_at,2.594759096668232e-06
206959_s_at,9.389976644125855e-05
206960_at,0.0
206961_s_at,0.0
206962_x_at,0.00014185284667744886
206963_s_at,0.0
206964_at,0.0
206965_at,0.0
206966_s_at,0.0
206967_at,7.010213355592669e-06
206968_s_at,0.0
206969_at,3.6071164912958563e-06
206970_at,4.594109778947861e-07
206971_at,1.68368110780485e-08
206972_s_at,0.0
206973_at,0.0
206974_at,0.0
206975_at,0.0
206976_s_at,3.207400649068699e-07
206977_at,0.0
206978_at,1.4101547995790256e-07
206979_at,0.0
206980_s_at,1.4494249274270043e-08
206981_at,1.2941970965423265e-06
206982_at,0.0
206983_at,0.0
206984_s_at,0.0
206985_at,0.0
206986_at,0.0
206987_x_at,3.137713582617595e-06
206988_at,3.826805251363427e-09
206989_s_at,0.0
206990_at,0.0
206991_s_at,0.0
206992_s_at,0.0
206993_at,0.0
206994_at,2.2406366527764765e-06
206995_x_at,0.0
206996_x_at,0.0
206997_s_at,0.0
206998_x_at,0.0
206999_at,0.0
207000_s_at,0.0
207001_x_at,0.0
207002_s_at,0.00010485668780419106
207003_at,0.0
207004_at,5.054261936916137e-05
207005_s_at,0.0
207006_s_at,0.0
207007_at,1.6317868674726992e-07
207008_at,7.883766829998862e-08
207009_at,0.0
207010_at,0.0
207011_s_at,1.2102529620708524e-08
207012_at,0.0
207013_s_at,2.6201346581060048e-08
207014_at,6.44283963237288e-07
207015_s_at,1.346741934350712e-07
207016_s_at,0.0
207017_at,3.952815494009349e-06
207018_s_at,0.0
207019_s_at,1.0832207514417583e-05
207020_at,0.0
207021_at,0.0
207022_s_at,0.0
207023_x_at,0.0
207024_at,0.0
207025_at,0.0
207026_s_at,0.0
207027_at,0.0
207028_at,0.0
207029_at,0.0
207030_s_at,0.0
207031_at,0.0
207032_s_at,0.0
207033_at,0.0
207034_s_at,0.0
207035_at,0.0
207036_x_at,0.0
207037_at,0.0
207038_at,0.0
207039_at,0.0
207040_s_at,3.262304994415698e-05
207041_at,0.0
207042_at,0.0
207043_s_at,0.0
207044_at,0.0
207045_at,0.0
207046_at,0.0
207047_s_at,0.0
207048_at,0.0
207049_at,0.0001522043638972453
207050_at,0.0
207051_at,0.0
207052_at,0.0
207053_at,0.0
207054_at,0.0
207055_at,0.0
207056_s_at,0.0
207057_at,0.0
207058_s_at,0.0
207059_at,0.0
207060_at,0.0
207061_at,1.721623129341161e-08
207062_at,0.0
207063_at,0.0
207064_s_at,0.0
207065_at,0.0
207066_at,0.0
207067_s_at,2.618843234640735e-08
207068_at,0.0
207069_s_at,0.0
207070_at,0.0
207071_s_at,1.0202080977047728e-05
207072_at,0.0
207073_at,0.0
207074_s_at,0.0
207075_at,0.0
207076_s_at,9.591816453782076e-08
207077_at,0.0
207078_at,9.282930952616938e-07
207079_s_at,0.0
207080_s_at,0.0
207081_s_at,0.0
207082_at,1.3594339652959166e-06
207083_s_at,0.0
207084_at,0.0
207085_x_at,0.0
207086_x_at,0.0
207087_x_at,6.295125592205808e-09
207088_s_at,0.00011270818787154745
207089_at,0.0
207090_x_at,0.0
207091_at,0.0
207092_at,0.0
207093_s_at,2.510950563460737e-07
207094_at,0.0
207095_at,2.6701379473662475e-05
207096_at,0.0
207097_s_at,0.0
207098_s_at,7.909053098273127e-09
207099_s_at,0.0
207100_s_at,0.0
207101_at,0.0
207102_at,0.0
207103_at,0.0
207104_x_at,9.26432028614348e-08
207105_s_at,0.0
207106_s_at,0.0001547308140748825
207107_at,0.0011912538387449667
207108_s_at,0.0
207109_at,0.0
207110_at,0.0
207111_at,0.0
207112_s_at,0.0
207113_s_at,0.0
207114_at,0.0
207115_x_at,1.4204247423245657e-07
207116_s_at,0.0
207117_at,0.0
207118_s_at,7.2658195210492846e-06
207119_at,0.0
207120_at,0.0
207121_s_at,0.0
207122_x_at,0.0
207123_s_at,0.0
207124_s_at,0.0
207125_at,0.0
207126_x_at,0.0
207127_s_at,0.0
207128_s_at,0.0
207129_at,0.0
207130_at,2.0021773595277983e-08
207131_x_at,8.728470387709318e-05
207132_x_at,0.0
207133_x_at,0.0
207134_x_at,0.0
207135_at,0.0
207136_at,0.0
207137_at,1.5249240828120063e-07
207138_at,4.417531549844393e-06
207139_at,0.0
207140_at,0.0
207141_s_at,0.0
207142_at,0.0
207143_at,0.0004287985006131395
207144_s_at,0.0
207145_at,0.0
207146_at,0.0
207147_at,0.0
207148_x_at,0.0
207149_at,0.00013603064248892153
207150_at,0.0
207151_at,0.0
207152_at,0.0
207153_s_at,0.0
207154_at,0.00038139062309090933
207155_at,0.0
207156_at,0.0
207157_s_at,7.584095768461385e-07
207158_at,0.0
207159_x_at,0.0
207160_at,0.0
207161_at,8.664383948750472e-06
207162_s_at,0.0
207163_s_at,0.0
207164_s_at,0.0
207165_at,0.0
207166_at,0.0
207167_at,0.0
207168_s_at,7.88396046808279e-06
207169_x_at,0.0
207170_s_at,0.0
207172_s_at,1.3641551811732027e-06
207173_x_at,2.2886257133373382e-09
207174_at,0.0
207175_at,0.0
207176_s_at,2.6692069644054125e-07
207177_at,0.0
207178_s_at,0.0
207179_at,0.0
207180_s_at,0.0
207181_s_at,4.783874810415197e-07
207182_at,0.0
207183_at,0.0
207184_at,0.0
207185_at,0.0
207186_s_at,0.0
207187_at,0.0003187819795123303
207188_at,0.0
207189_s_at,0.0
207190_at,0.0
207191_s_at,0.0
207192_at,0.0
207193_at,0.0
207194_s_at,0.0
207195_at,0.0
207196_s_at,0.0
207197_at,0.0
207198_s_at,0.0
207199_at,0.0
207200_at,0.0
207201_s_at,0.0
207202_s_at,0.0
207203_s_at,3.3661616998100185e-08
207204_at,0.0
207205_at,0.0
207206_s_at,0.0
207207_at,0.0
207208_at,0.0
207209_at,0.0
207210_at,0.0
207211_at,0.0
207212_at,0.0
207213_s_at,8.138612221908682e-11
207214_at,5.250380561005142e-08
207215_at,0.0
207216_at,0.0
207217_s_at,0.0
207218_at,0.0
207219_at,2.805391001965226e-05
207220_at,0.0
207221_at,0.0
207222_at,0.0
207223_s_at,0.0
207224_s_at,0.0
207225_at,0.0
207226_at,0.0
207227_x_at,5.9356726905029966e-06
207228_at,0.0
207229_at,2.0407184772627387e-07
207230_at,1.600831324725513e-08
207231_at,0.0
207232_s_at,0.0
207233_s_at,2.865405297823886e-05
207234_at,0.0
207235_s_at,0.0
207236_at,0.0
207237_at,0.0
207238_s_at,0.0
207239_s_at,0.0
207240_s_at,3.997590925736376e-09
207241_at,0.0
207242_s_at,0.0
207243_s_at,0.0
207244_x_at,0.0
207245_at,0.0
207246_at,0.0
207247_s_at,0.0
207248_at,0.0
207249_s_at,0.0
207250_at,0.0
207251_at,3.290628492322143e-08
207252_at,0.0
207253_s_at,1.9939093711237217e-06
207254_at,0.0
207255_at,0.0006077113456256208
207256_at,0.0
207257_at,0.0
207258_at,2.191350215177819e-07
207259_at,0.0
207260_at,0.0
207261_at,0.0
207262_at,4.63654631267585e-05
207263_x_at,0.0
207264_at,0.0
207265_s_at,0.0
207266_x_at,0.0
207267_s_at,0.0
207268_x_at,0.0
207269_at,1.1465280437699065e-06
207270_x_at,0.0
207271_x_at,0.0
207272_at,0.0
207273_at,0.0
207274_at,0.0
207275_s_at,0.0
207276_at,0.0
207277_at,0.0
207278_s_at,1.6775882372788565e-05
207279_s_at,0.0
207280_at,0.0
207281_x_at,0.0
207282_s_at,0.0
207283_at,5.796208454215961e-09
207284_s_at,0.0
207285_x_at,0.0
207286_at,1.861144256302455e-07
207287_at,0.0
207288_at,0.0007001819953600849
207289_at,0.0
207290_at,0.0
207291_at,0.0
207292_s_at,0.0
207293_s_at,0.0
207294_at,0.0
207295_at,0.0
207296_at,0.0
207298_at,2.705657856184433e-07
207299_s_at,0.0
207300_s_at,0.0
207301_at,0.0
207302_at,0.0
207303_at,0.0
207304_at,3.7892076740980665e-07
207305_s_at,0.0
207306_at,0.0
207307_at,0.0
207308_at,1.4089549891509882e-07
207309_at,1.6589946837054235e-08
207310_s_at,0.0
207311_at,0.0
207312_at,0.0
207313_x_at,0.0
207314_x_at,0.00010406316328521588
207315_at,4.512199574494716e-09
207316_at,0.0
207317_s_at,4.069086984436252e-08
207318_s_at,1.7154130000273088e-06
207319_s_at,0.0
207320_x_at,0.0
207321_s_at,0.0
207322_at,4.0115179784131184e-05
207323_s_at,0.0
207324_s_at,0.0
207325_x_at,0.0
207326_at,0.0
207327_at,4.392557302349682e-07
207328_at,0.0
207329_at,2.0234384914705163e-07
207330_at,0.0
207331_at,2.829825243369832e-06
207332_s_at,0.0
207333_at,0.0
207334_s_at,0.0
207335_x_at,0.0
207336_at,3.2471439315419744e-05
207337_at,0.0
207338_s_at,0.0
207339_s_at,0.0
207341_at,0.0
207342_at,0.0
207343_at,7.708622362547728e-10
207344_at,2.4812956300200703e-06
207345_at,2.9275975031848077e-05
207346_at,1.823523807043663e-05
207347_at,0.0
207348_s_at,0.0
207349_s_at,0.0
207350_s_at,0.0
207351_s_at,0.0
207352_s_at,3.1369508520736555e-07
207353_s_at,0.0
207354_at,0.0
207355_at,4.1136314859201667e-07
207356_at,5.563227199608851e-09
207357_s_at,0.0
207358_x_at,0.0
207359_at,0.0
207360_s_at,0.0
207361_at,0.0
207362_at,0.0
207363_at,6.982948334906426e-06
207364_at,0.0
207365_x_at,0.0
207366_at,0.001407971726283276
207367_at,0.0
207368_at,0.0
207369_at,0.0
207370_at,6.987316653080215e-06
207371_at,0.0
207372_s_at,0.0
207373_at,0.00011977297734957196
207374_at,0.0
207375_s_at,0.0
207376_at,0.0
207377_at,0.0
207378_at,0.0
207379_at,0.0
207380_x_at,1.4532777894328996e-06
207381_at,0.0
207382_at,0.0
207383_s_at,0.0
207384_at,0.0
207385_at,0.0
207386_at,0.0
207387_s_at,0.0
207388_s_at,1.3441359172009077e-07
207389_at,5.123329533820065e-07
207390_s_at,1.8056587522898165e-07
207391_s_at,0.0
207392_x_at,0.0
207393_at,0.0
207394_at,0.0
207395_at,0.0
207396_s_at,0.0
207397_s_at,0.0
207398_at,0.0
207399_at,3.224174955575353e-06
207400_at,0.0
207401_at,0.0
207402_at,0.0
207403_at,0.0
207404_s_at,0.0
207405_s_at,1.920313638001446e-06
207406_at,0.0
207407_x_at,0.0
207408_at,3.765629626894687e-05
207409_at,3.484490024982604e-08
207410_s_at,0.0
207412_x_at,0.0
207413_s_at,0.0
207414_s_at,0.0
207415_at,7.627517748298005e-08
207416_s_at,0.0
207417_s_at,6.929203454009643e-09
207418_s_at,0.0
207419_s_at,0.0
207420_at,2.8081896529926657e-06
207421_at,3.7401840232270925e-06
207422_at,2.54469432756751e-07
207423_s_at,0.0
207424_at,0.0
207425_s_at,0.0
207426_s_at,0.0
207427_at,4.4598722377631366e-07
207428_x_at,0.0
207429_at,0.0
207430_s_at,3.3098503729716923e-06
207431_s_at,0.0
207432_at,0.0
207433_at,0.0
207434_s_at,0.0
207435_s_at,2.850295073091142e-06
207436_x_at,4.3501345518325633e-08
207437_at,0.0
207438_s_at,0.00013998813369743123
207439_s_at,0.0
207440_at,0.0002548367868231569
207441_at,0.0
207442_at,0.0
207443_at,0.0
207444_at,0.0
207445_s_at,0.0
207446_at,0.0
207447_s_at,0.0
207448_at,0.0
207449_s_at,0.0
207450_s_at,0.0
207451_at,0.0
207452_s_at,0.00014003212262888185
207453_s_at,0.0
207454_at,0.0
207455_at,0.0
207456_at,0.0
207457_s_at,0.0
207458_at,0.0
207459_x_at,2.040408406090872e-05
207460_at,0.0
207461_at,0.0
207462_at,0.0
207463_x_at,0.0
207464_at,2.703185567985819e-07
207465_at,0.0
207466_at,1.6476940224768605e-07
207467_x_at,0.0
207468_s_at,0.0
207469_s_at,0.0
207470_at,0.000815656741092482
207471_at,0.0
207472_at,0.0
207473_at,0.0
207474_at,0.0
207475_at,1.5598002518694516e-07
207476_at,1.6919217972589846e-07
207477_at,0.0
207478_at,0.0
207479_at,0.0
207480_s_at,0.0
207481_at,0.0
207482_at,1.1963906379442549e-06
207483_s_at,0.0
207484_s_at,0.0
207485_x_at,0.0
207486_x_at,0.0
207487_at,0.0
207488_at,0.0
207489_at,0.0
207490_at,0.0
207491_at,0.0
207492_at,0.0
207493_x_at,0.0
207494_s_at,0.0
207495_at,0.0
207496_at,0.0
207497_s_at,0.0
207498_s_at,0.0
207499_x_at,0.0
207500_at,0.0
207501_s_at,0.0
207502_at,0.0
207503_at,8.477782694287392e-07
207504_at,0.0
207505_at,0.0
207506_at,0.0
207507_s_at,2.5528698417517673e-08
207508_at,0.0
207509_s_at,0.0
207510_at,3.444159354274727e-07
207511_s_at,0.0
207513_s_at,0.0
207514_s_at,0.0
207515_s_at,0.0
207516_at,0.0
207517_at,0.0
207518_at,0.0
207519_at,0.0
207520_at,0.0
207521_s_at,0.0
207522_s_at,0.0
207523_at,1.0354796929351018e-06
207524_at,0.0
207525_s_at,0.0
207526_s_at,0.0
207527_at,0.0
207528_s_at,0.0
207529_at,0.0
207530_s_at,0.0
207531_at,0.0
207532_at,0.0
207533_at,9.69407194141593e-12
207534_at,0.0
207535_s_at,0.0
207536_s_at,0.0
207537_at,0.0
207538_at,4.103017775519239e-09
207539_s_at,0.0
207540_s_at,0.0
207541_s_at,0.0
207542_s_at,0.0
207543_s_at,1.1423298233081411e-05
207544_s_at,0.0
207545_s_at,0.0
207546_at,0.0006676218420246712
207547_s_at,0.0
207548_at,0.0
207549_x_at,0.0
207550_at,0.0
207551_s_at,0.0
207552_at,0.0
207553_at,0.0
207554_x_at,1.610355093833347e-09
207555_s_at,0.0
207556_s_at,0.0
207557_s_at,0.00022663594778373042
207558_s_at,0.0
207559_s_at,0.0
207560_at,0.0
207561_s_at,3.663258149329954e-07
207562_at,0.0
207563_s_at,5.623818806375859e-07
207564_x_at,0.0
207565_s_at,0.0
207566_at,1.815584427707698e-06
207567_at,0.0
207568_at,3.0166855062353007e-05
207569_at,0.0
207570_at,2.6680928012794657e-08
207571_x_at,0.0
207572_at,0.0
207573_x_at,0.0
207574_s_at,5.964858693364109e-07
207575_at,0.0
207576_x_at,0.0
207577_at,0.0
207578_s_at,0.0
207579_at,0.0
207580_at,0.0
207581_s_at,0.0
207582_at,0.0
207583_at,0.0
207584_at,2.8854708236308205e-06
207585_s_at,4.545333153579306e-08
207586_at,0.0
207587_at,0.0
207588_at,0.0
207589_at,0.0
207590_s_at,0.0
207591_s_at,0.0
207592_s_at,3.1049251098120426e-07
207593_at,0.0
207594_s_at,0.0
207595_s_at,0.0
207596_at,0.0
207597_at,0.0
207598_x_at,0.0
207599_at,2.0825543619410525e-06
207600_at,0.0
207601_at,4.1441760739797215e-06
207602_at,3.3980581259181845e-07
207603_at,0.0
207604_s_at,0.0
207605_x_at,0.0
207606_s_at,0.0
207607_at,0.0
207608_x_at,0.0
207609_s_at,0.0
207610_s_at,2.197080422535328e-09
207611_at,0.0
207612_at,0.0
207613_s_at,0.0
207614_s_at,0.0
207615_s_at,0.0
207616_s_at,0.0
207617_at,0.0
207618_s_at,0.0
207619_at,0.0
207620_s_at,0.0
207621_s_at,0.0
207622_s_at,0.0
207623_at,0.0
207624_s_at,0.0
207625_s_at,2.698451139220221e-05
207626_s_at,0.0
207627_s_at,5.082436998919388e-06
207628_s_at,0.0
207629_s_at,0.0
207630_s_at,0.0
207631_at,0.0
207632_at,8.918119827158502e-07
207633_s_at,8.524252500774372e-06
207634_at,6.716041464578134e-08
207635_s_at,0.0
207636_at,0.0
207637_at,0.0
207638_at,0.0
207639_at,0.0
207640_x_at,0.0
207641_at,0.0
207642_at,0.0
207643_s_at,0.0
207644_at,0.0
207645_s_at,0.0001256820014561737
207646_s_at,0.0
207647_at,2.7303253048383905e-09
207648_at,0.0
207649_at,0.0
207650_x_at,0.0
207651_at,0.0
207652_s_at,1.4889987764455258e-06
207653_at,0.0
207654_x_at,0.0
207655_s_at,0.0
207656_s_at,4.995955419016458e-07
207657_x_at,0.0
207658_s_at,8.04691145693104e-08
207659_s_at,0.0
207660_at,0.0
207661_s_at,0.0
207662_at,1.1940824268201097e-06
207663_x_at,0.0
207664_at,0.0
207665_at,1.5642943855912206e-07
207666_x_at,0.0
207667_s_at,0.0
207668_x_at,0.0
207669_at,2.4370575150310095e-06
207670_at,0.0
207671_s_at,0.0
207672_at,4.737381715226886e-06
207673_at,0.0
207674_at,0.0
207675_x_at,3.725397616294686e-08
207676_at,0.0
207677_s_at,3.3140046739277946e-05
207678_s_at,7.741353149044689e-07
207679_at,7.180216089687017e-06
207680_x_at,0.0
207681_at,0.0
207682_s_at,0.0
207683_at,8.455919167343098e-11
207684_at,0.0
207685_at,0.0
207686_s_at,0.0
